Timestamp,City,Location,Latitude,Longitude,Road Type,Weather,Rain (mm),Temperature (C),Visibility (km),Hour of Day,Day of Week,Is Weekend,Is Peak Hour,Peak Type,Vehicle Count,Two-Wheelers (%),Cars (%),Heavy Vehicles (%),Avg Speed (km/h),Public Transport Density,Congestion Score (0-100),Congestion Level,Accident,Event Nearby
2025-07-21 11:07:00,Kolkata,Esplanade,22.623634,88.411205,Arterial,Cloudy,0.0,33.0,7.3,11,Monday,False,False,None,190,33.7,56.9,9.4,25.8,83,65,Medium,No,No
2025-09-13 04:40:00,Kolkata,Alipore,22.631741,88.350828,Residential,Clear,0.0,33.7,8.0,4,Saturday,True,False,None,30,41.0,53.5,5.5,59.4,14,5,Low,No,No
2025-07-04 22:57:00,Delhi,Noida Link Road,28.550851,77.144777,Highway,Clear,0.0,32.6,5.5,22,Friday,False,False,None,120,34.9,35.5,29.5,44.4,55,35,Low,No,Yes
2025-09-23 17:37:00,Chennai,Kodambakkam,13.153208,80.213368,Arterial,Clear,0.0,35.0,6.3,17,Tuesday,False,True,Evening,720,53.9,37.0,9.2,13.0,232,100,Very High,No,Yes
2025-08-22 06:33:00,Hyderabad,Kukatpally,17.413342,78.432997,Commercial,Clear,0.0,33.9,4.6,6,Friday,False,False,None,165,50.5,43.4,6.2,19.4,70,83,High,Yes,No
2025-03-31 17:10:00,Chennai,Kodambakkam,13.074632,80.259428,Residential,Cloudy,0.0,23.1,9.8,17,Monday,False,True,Evening,673,47.1,48.5,4.4,22.6,320,100,Very High,No,Yes
2025-04-20 06:17:00,Delhi,Janakpuri,28.629415,77.226809,Highway,Cloudy,0.0,29.8,8.8,6,Sunday,True,False,None,143,40.8,31.2,27.9,15.7,61,83,High,Yes,No
2025-06-28 11:54:00,Surat,Vesu,21.20115,72.832832,Commercial,Cloudy,0.0,33.5,8.9,11,Saturday,True,False,None,168,34.2,59.7,6.2,52.6,56,35,Low,No,Yes
2025-03-12 18:24:00,Kolkata,Sealdah,22.501178,88.341346,Commercial,Clear,0.0,33.3,7.8,18,Wednesday,False,True,Evening,388,34.4,59.2,6.4,21.1,151,100,Very High,No,No
2025-03-11 06:52:00,Delhi,Rajouri Garden,28.569185,77.134231,Commercial,Fog,0.0,28.9,1.3,6,Tuesday,False,False,None,156,42.0,51.4,6.7,46.3,71,39,Medium,No,No
2025-05-28 05:49:00,Chennai,Kodambakkam,13.073319,80.225667,Commercial,Cloudy,0.0,28.9,8.6,5,Wednesday,False,False,None,26,47.7,41.9,10.4,52.8,11,11,Low,No,Yes
2025-12-01 07:19:00,Kolkata,Salt Lake,22.630368,88.381542,Highway,Clear,0.0,36.0,6.1,7,Monday,False,False,None,219,47.1,34.7,18.1,51.0,95,45,Medium,No,Yes
2025-11-12 04:50:00,Kolkata,Howrah Bridge,22.650278,88.392588,Arterial,Rain,14.2,30.5,8.8,4,Wednesday,False,False,None,24,33.0,59.1,7.9,44.4,11,29,Low,No,No
2025-07-30 01:17:00,Mumbai,Dadar,19.056028,72.809783,Arterial,Cloudy,0.0,21.2,4.8,1,Wednesday,False,False,None,15,44.0,49.6,6.4,70.7,6,0,Low,No,No
2025-09-21 23:17:00,Mumbai,Worli,19.123308,72.861335,Residential,Clear,0.0,30.8,6.9,23,Sunday,True,False,None,333,45.9,48.3,5.8,50.4,156,65,Medium,No,Yes
2025-04-19 15:17:00,Kolkata,EM Bypass,22.565643,88.442594,Residential,Rain,15.0,30.7,6.0,15,Saturday,True,False,None,210,52.9,45.0,2.1,34.1,69,70,High,No,Yes
2025-12-19 04:56:00,Kolkata,Dum Dum,22.613437,88.352577,Residential,Clear,0.0,24.0,9.6,4,Friday,False,False,None,31,43.8,53.9,2.3,59.0,13,6,Low,No,Yes
2025-02-18 00:13:00,Mumbai,Chembur,19.057291,72.914622,Commercial,Clear,0.0,29.4,7.6,0,Tuesday,False,False,None,19,29.0,61.8,9.2,30.0,5,48,Medium,Yes,No
2025-06-10 11:56:00,Mumbai,Andheri,19.115723,72.944883,Residential,Clear,0.0,34.6,8.6,11,Tuesday,False,False,None,101,35.5,61.5,3.0,23.1,34,68,High,Yes,Yes
2025-08-15 06:05:00,Surat,Pal,21.18636,72.866489,Highway,Clear,0.0,34.1,4.7,6,Friday,False,False,None,139,44.3,36.9,18.7,53.9,48,29,Low,No,No
2025-12-20 00:54:00,Hyderabad,Tolichowki,17.400029,78.491226,Residential,Clear,0.0,22.2,7.6,0,Saturday,True,False,None,23,28.4,66.6,5.0,57.4,9,6,Low,No,Yes
2025-06-12 04:24:00,Delhi,Lajpat Nagar,28.614958,77.229571,Commercial,Clear,0.0,34.8,8.1,4,Thursday,False,False,None,34,26.8,67.8,5.4,51.8,15,13,Low,No,Yes
2025-08-01 13:44:00,Jaipur,Raja Park,26.92623,75.829416,Commercial,Clear,0.0,31.6,7.2,13,Friday,False,False,None,157,29.7,55.6,14.7,27.5,57,58,Medium,No,Yes
2025-12-24 13:46:00,Mumbai,Powai,19.022213,72.950183,Arterial,Clear,0.0,27.6,4.5,13,Wednesday,False,False,None,209,46.2,47.6,6.2,43.4,92,51,Medium,No,Yes
2025-05-13 05:23:00,Jaipur,Sanganer,26.924664,75.719631,Arterial,Cloudy,0.0,34.1,9.2,5,Tuesday,False,False,None,10,26.9,65.4,7.7,69.3,4,0,Low,No,Yes
2025-07-04 01:31:00,Ahmedabad,Naroda,23.003777,72.515414,Arterial,Clear,0.0,20.3,5.5,1,Friday,False,False,None,28,32.3,54.0,13.6,27.3,11,52,Medium,Yes,Yes
2025-12-02 13:14:00,Delhi,Nehru Place,28.544928,77.203415,Residential,Clear,0.0,25.0,9.5,13,Tuesday,False,False,None,89,54.4,38.7,6.8,18.4,43,71,High,Yes,Yes
2025-06-09 10:05:00,Hyderabad,Tolichowki,17.392449,78.534056,Commercial,Clear,0.0,30.4,5.2,10,Monday,False,True,Morning,588,48.3,36.7,15.0,24.8,262,100,Very High,No,Yes
2025-07-29 00:14:00,Bangalore,MG Road,12.970325,77.524183,Residential,Cloudy,0.0,18.2,8.2,0,Tuesday,False,False,None,15,40.9,56.5,2.6,50.0,5,12,Low,No,No
2025-05-24 02:02:00,Bangalore,Majestic,13.045875,77.552483,Arterial,Rain,10.6,33.4,7.1,2,Saturday,True,False,None,36,42.0,52.2,5.7,36.5,13,39,Medium,No,Yes
2025-06-11 12:44:00,Hyderabad,Shamshabad,17.362326,78.529954,Residential,Clear,0.0,19.6,5.6,12,Wednesday,False,False,None,124,34.4,60.9,4.7,29.1,40,51,Medium,No,Yes
2025-08-26 08:54:00,Ahmedabad,Bopal,23.024654,72.599749,Highway,Clear,0.0,24.7,8.8,8,Tuesday,False,True,Morning,320,32.4,51.2,16.4,14.3,118,99,Very High,No,No
2025-03-31 00:25:00,Hyderabad,Shamshabad,17.364558,78.507548,Commercial,Cloudy,0.0,20.1,7.3,0,Monday,False,False,None,9,28.9,56.3,14.8,39.7,4,36,Medium,Yes,Yes
2025-10-28 08:58:00,Mumbai,Juhu,19.143861,72.867005,Highway,Clear,0.0,37.9,4.4,8,Tuesday,False,True,Morning,727,53.3,29.9,16.8,26.2,225,100,Very High,No,Yes
2025-01-16 12:43:00,Kolkata,Ballygunge,22.569245,88.297935,Commercial,Clear,0.0,22.1,5.3,12,Thursday,False,False,None,146,40.0,48.6,11.5,38.4,69,45,Medium,No,Yes
2025-08-03 06:41:00,Kolkata,Howrah Bridge,22.572983,88.346041,Arterial,Cloudy,0.0,35.5,8.8,6,Sunday,True,False,None,147,39.5,50.0,10.4,48.5,70,36,Medium,No,No
2025-06-13 19:14:00,Bangalore,MG Road,13.00953,77.636848,Highway,Rain,24.8,19.3,8.7,19,Friday,False,True,Evening,796,41.0,40.4,18.6,5.4,364,100,Very High,Yes,Yes
2025-07-18 11:59:00,Chennai,Porur,13.032817,80.348781,Arterial,Clear,0.0,35.7,7.6,11,Friday,False,False,None,305,41.9,43.6,14.5,35.8,125,75,High,No,Yes
2025-06-08 05:31:00,Ahmedabad,Naroda,23.070888,72.630315,Highway,Clear,0.0,22.8,5.4,5,Sunday,True,False,None,21,35.2,37.7,27.1,61.9,7,1,Low,No,No
2025-03-17 18:45:00,Delhi,Connaught Place,28.603799,77.231283,Arterial,Rain,24.1,36.9,9.1,18,Monday,False,True,Evening,491,54.3,37.5,8.2,7.9,219,100,Very High,Yes,No
2025-06-12 05:45:00,Ahmedabad,Prahlad Nagar,23.034154,72.627521,Residential,Clear,0.0,21.9,7.5,5,Thursday,False,False,None,14,25.1,71.9,3.1,68.3,6,0,Low,No,No
2025-04-04 19:20:00,Surat,Adajan,21.203635,72.853356,Arterial,Cloudy,0.0,28.9,4.6,19,Friday,False,True,Evening,595,51.6,41.8,6.7,24.9,189,100,Very High,No,Yes
2025-01-06 08:13:00,Pune,Hadapsar,18.500994,73.864064,Arterial,Cloudy,0.0,35.3,6.1,8,Monday,False,True,Morning,300,51.5,33.8,14.7,11.0,119,99,Very High,No,No
2025-09-03 18:41:00,Mumbai,Thane Checkpost,19.083527,72.9414,Arterial,Clear,0.0,36.6,4.4,18,Wednesday,False,True,Evening,450,36.3,57.0,6.7,4.3,200,100,Very High,Yes,No
2025-11-01 19:57:00,Mumbai,Kurla,19.08242,72.903396,Commercial,Cloudy,0.0,32.4,6.6,19,Saturday,True,True,Evening,660,41.6,49.3,9.1,13.1,320,100,Very High,No,Yes
2025-02-19 01:25:00,Hyderabad,Secunderabad,17.461329,78.482471,Commercial,Clear,0.0,27.4,6.2,1,Wednesday,False,False,None,14,31.2,62.8,6.0,70.6,5,0,Low,No,No
2025-07-23 15:31:00,Mumbai,Powai,19.005862,72.918058,Residential,Clear,0.0,22.1,7.3,15,Wednesday,False,False,None,147,31.8,63.4,4.8,16.3,51,83,High,Yes,No
2025-12-09 11:51:00,Mumbai,Andheri,19.110289,72.878036,Commercial,Fog,0.0,30.2,1.5,11,Tuesday,False,False,None,183,27.4,62.9,9.8,37.6,87,52,Medium,No,No
2025-10-20 21:39:00,Jaipur,Raja Park,26.96401,75.730961,Arterial,Clear,0.0,21.8,8.5,21,Monday,False,False,None,112,45.5,48.7,5.8,54.2,38,24,Low,No,Yes
2025-06-13 23:58:00,Surat,Ring Road,21.183428,72.905473,Highway,Clear,0.0,30.1,7.3,23,Friday,False,False,None,162,29.5,53.8,16.7,40.6,66,46,Medium,No,Yes
2025-02-24 18:49:00,Mumbai,Nariman Point,19.093385,72.908686,Highway,Rain,22.2,37.4,9.2,18,Monday,False,True,Evening,435,33.3,51.2,15.6,12.4,143,100,Very High,No,No
2025-06-19 22:15:00,Delhi,AIIMS Crossing,28.549615,77.268024,Highway,Cloudy,0.0,37.7,9.5,22,Thursday,False,False,None,55,39.7,41.0,19.2,35.1,24,34,Low,No,No
2025-08-15 10:17:00,Bangalore,Indiranagar,12.913304,77.650807,Commercial,Cloudy,0.0,27.7,4.5,10,Friday,False,True,Morning,508,34.3,59.1,6.6,12.5,203,100,Very High,Yes,No
2025-03-30 06:56:00,Surat,Adajan,21.09509,72.810695,Arterial,Rain,23.1,28.0,5.5,6,Sunday,True,False,None,230,44.1,45.9,10.1,21.7,74,86,Very High,No,No
2025-04-01 15:37:00,Surat,Udhna,21.125616,72.787118,Residential,Clear,0.0,23.7,9.0,15,Tuesday,False,False,None,288,48.4,44.5,7.1,27.7,98,80,High,No,Yes
2025-11-30 13:32:00,Chennai,Adyar,13.145977,80.326954,Highway,Rain,12.9,33.0,9.8,13,Sunday,True,False,None,103,46.3,28.0,25.7,31.1,36,56,Medium,No,Yes
2025-04-22 14:19:00,Ahmedabad,Bopal,22.986737,72.543422,Commercial,Cloudy,0.0,40.0,4.0,14,Tuesday,False,False,None,145,39.5,48.7,11.8,41.8,53,42,Medium,No,No
2025-12-02 22:57:00,Hyderabad,Madhapur,17.464595,78.448208,Residential,Clear,0.0,23.3,7.1,22,Tuesday,False,False,None,64,46.6,47.3,6.1,49.2,27,21,Low,No,No
2025-07-18 23:02:00,Kolkata,Garia,22.521582,88.299516,Arterial,Clear,0.0,33.1,8.3,23,Friday,False,False,None,213,50.2,36.3,13.5,48.5,101,46,Medium,No,No
2025-05-13 23:51:00,Bangalore,Majestic,12.938648,77.650794,Arterial,Fog,0.0,32.4,0.6,23,Tuesday,False,False,None,107,34.9,52.2,12.9,47.3,37,30,Low,No,No
2025-11-21 18:37:00,Ahmedabad,SG Highway,23.100451,72.634255,Highway,Clear,0.0,20.6,5.2,18,Friday,False,True,Evening,495,54.8,28.0,17.3,11.8,182,100,Very High,Yes,No
2025-06-11 22:11:00,Ahmedabad,Navrangpura,22.96785,72.617034,Highway,Clear,0.0,21.9,7.8,22,Wednesday,False,False,None,212,48.2,33.7,18.1,26.7,88,68,High,No,No
2025-11-11 13:40:00,Mumbai,Dadar,18.99666,72.915077,Commercial,Clear,0.0,26.4,9.8,13,Tuesday,False,False,None,59,40.9,46.5,12.6,23.7,17,61,Medium,Yes,No
2025-06-26 09:08:00,Chennai,Mylapore,13.144776,80.349976,Highway,Clear,0.0,21.7,7.5,9,Thursday,False,True,Morning,323,42.9,31.2,25.9,16.0,118,97,Very High,No,No
2025-09-08 11:48:00,Pune,Nigdi,18.446378,73.916947,Arterial,Clear,0.0,35.9,9.4,11,Monday,False,False,None,67,36.0,57.3,6.7,16.5,28,69,High,Yes,Yes
2025-10-01 19:03:00,Hyderabad,Tolichowki,17.40585,78.454879,Highway,Cloudy,0.0,18.4,7.9,19,Wednesday,False,True,Evening,359,29.6,48.3,22.1,9.3,157,100,Very High,Yes,No
2025-09-24 08:39:00,Mumbai,Lower Parel,19.053267,72.863261,Arterial,Clear,0.0,29.3,9.4,8,Wednesday,False,True,Morning,467,49.9,37.3,12.8,15.7,230,100,Very High,No,Yes
2025-10-08 15:58:00,Bangalore,MG Road,13.00737,77.530806,Arterial,Cloudy,0.0,23.2,6.9,15,Wednesday,False,False,None,72,27.7,65.8,6.5,45.1,28,26,Low,No,Yes
2025-04-29 14:18:00,Hyderabad,Uppal,17.447447,78.408248,Residential,Clear,0.0,21.8,4.6,14,Tuesday,False,False,None,60,28.5,67.0,4.6,50.6,28,19,Low,No,No
2025-11-28 05:21:00,Bangalore,Banashankari,13.027707,77.642584,Residential,Rain,18.9,23.9,9.7,5,Friday,False,False,None,19,33.2,59.1,7.8,49.3,7,23,Low,No,Yes
2025-03-09 22:46:00,Bangalore,Whitefield,13.029612,77.655392,Highway,Fog,0.0,20.3,1.7,22,Sunday,True,False,None,173,48.4,27.5,24.2,49.1,73,39,Medium,No,No
2025-09-07 03:56:00,Bangalore,Silk Board,12.960856,77.630864,Commercial,Clear,0.0,32.4,4.4,3,Sunday,True,False,None,6,45.6,44.2,10.2,67.6,2,0,Low,No,Yes
2025-12-06 21:41:00,Ahmedabad,Paldi,23.021164,72.529943,Commercial,Clear,0.0,37.6,9.0,21,Saturday,True,False,None,268,51.1,35.4,13.5,26.6,84,78,High,No,Yes
2025-09-17 07:35:00,Hyderabad,Hitech City,17.307843,78.47125,Commercial,Clear,0.0,28.1,5.4,7,Wednesday,False,False,None,196,54.4,37.4,8.2,38.4,88,54,Medium,No,No
2025-10-09 00:52:00,Delhi,Nehru Place,28.606614,77.218624,Highway,Rain,22.5,32.0,9.8,0,Thursday,False,False,None,22,26.6,52.9,20.5,38.6,7,35,Low,No,No
2025-08-31 22:42:00,Surat,Sachin,21.2337,72.829888,Residential,Cloudy,0.0,34.7,4.7,22,Sunday,True,False,None,106,36.2,58.5,5.3,25.1,34,52,Medium,No,No
2025-05-11 19:12:00,Kolkata,Salt Lake,22.564681,88.389253,Arterial,Clear,0.0,22.7,9.1,19,Sunday,True,True,Evening,536,42.7,44.0,13.4,14.2,243,100,Very High,Yes,Yes
2025-09-13 00:33:00,Jaipur,Vaishali Nagar,26.928487,75.848531,Highway,Cloudy,0.0,30.9,6.6,0,Saturday,True,False,None,28,28.9,45.2,26.0,69.5,10,0,Low,No,Yes
2025-07-16 13:38:00,Jaipur,Sindhi Camp,26.950291,75.795873,Arterial,Clear,0.0,39.4,9.8,13,Wednesday,False,False,None,211,41.4,45.1,13.4,49.1,76,46,Medium,No,Yes
2025-04-18 19:45:00,Chennai,Anna Nagar,13.11632,80.298579,Residential,Cloudy,0.0,20.9,9.5,19,Friday,False,True,Evening,391,42.5,52.1,5.4,11.1,191,100,Very High,Yes,No
2025-08-05 00:33:00,Jaipur,C-Scheme,26.86504,75.793888,Highway,Clear,0.0,32.7,4.9,0,Tuesday,False,False,None,15,26.9,55.9,17.2,56.7,6,5,Low,No,Yes
2025-08-20 03:39:00,Pune,Deccan,18.490425,73.86504,Arterial,Cloudy,0.0,23.2,7.4,3,Wednesday,False,False,None,30,53.7,37.4,8.9,40.9,14,39,Medium,Yes,No
2025-05-09 06:39:00,Delhi,Janakpuri,28.563816,77.156807,Commercial,Rain,16.9,33.5,9.5,6,Friday,False,False,None,329,30.3,61.7,7.9,29.9,143,94,Very High,No,Yes
2025-07-13 01:27:00,Jaipur,Malviya Nagar,26.956186,75.807359,Residential,Cloudy,0.0,30.8,4.8,1,Sunday,True,False,None,13,52.9,44.9,2.2,50.1,5,12,Low,No,No
2025-10-21 17:22:00,Hyderabad,Charminar,17.358101,78.464428,Highway,Rain,6.2,22.8,5.9,17,Tuesday,False,True,Evening,428,31.6,52.0,16.4,18.0,146,100,Very High,No,Yes
2025-11-13 16:30:00,Chennai,Nungambakkam,13.043754,80.306536,Highway,Clear,0.0,23.3,6.1,16,Thursday,False,False,None,297,48.9,30.4,20.7,43.4,95,66,High,No,Yes
2025-09-22 11:32:00,Delhi,Chanakyapuri,28.643565,77.262706,Commercial,Clear,0.0,32.3,5.8,11,Monday,False,False,None,162,43.9,49.0,7.1,21.2,55,80,High,Yes,Yes
2025-12-26 23:49:00,Chennai,Kodambakkam,13.094694,80.227123,Commercial,Cloudy,0.0,34.4,9.6,23,Friday,False,False,None,89,48.8,45.6,5.5,10.7,36,79,High,Yes,No
2025-07-18 14:40:00,Hyderabad,Ameerpet,17.430903,78.454916,Commercial,Clear,0.0,32.8,4.1,14,Friday,False,False,None,251,52.8,41.4,5.7,13.6,80,100,Very High,Yes,Yes
2025-08-13 12:25:00,Mumbai,Powai,19.134742,72.90137,Highway,Clear,0.0,21.0,7.2,12,Wednesday,False,False,None,150,51.6,28.9,19.5,48.9,73,36,Medium,No,No
2025-10-12 04:07:00,Delhi,Nehru Place,28.559653,77.164326,Highway,Clear,0.0,29.8,7.6,4,Sunday,True,False,None,7,44.4,34.4,21.2,57.6,2,3,Low,No,No
2025-02-28 05:42:00,Hyderabad,Secunderabad,17.325514,78.511576,Highway,Rain,12.6,39.9,9.6,5,Friday,False,False,None,27,39.6,34.5,25.9,36.3,9,38,Medium,No,Yes
2025-11-14 02:57:00,Mumbai,Powai,19.046114,72.923406,Arterial,Clear,0.0,31.6,6.7,2,Friday,False,False,None,18,53.8,33.2,13.1,67.3,6,0,Low,No,Yes
2025-07-04 04:43:00,Kolkata,Esplanade,22.592859,88.400288,Residential,Rain,9.0,25.9,6.8,4,Friday,False,False,None,30,30.9,61.8,7.3,36.9,13,38,Medium,No,Yes
2025-09-17 20:01:00,Delhi,ITO Junction,28.555321,77.20918,Commercial,Rain,8.0,18.8,5.3,20,Wednesday,False,False,None,239,42.7,43.4,13.9,27.4,112,82,High,No,Yes
2025-07-06 16:00:00,Mumbai,Worli,19.031011,72.875723,Arterial,Rain,5.8,31.5,8.8,16,Sunday,True,False,None,223,39.5,48.1,12.4,20.4,82,86,Very High,No,Yes
2025-07-09 07:02:00,Mumbai,Powai,19.039759,72.916406,Arterial,Clear,0.0,26.5,8.7,7,Wednesday,False,False,None,231,54.1,39.9,6.0,51.4,98,47,Medium,No,Yes
2025-10-19 05:24:00,Surat,Dumas Road,21.232148,72.752156,Commercial,Clear,0.0,36.4,7.9,5,Sunday,True,False,None,27,35.4,51.5,13.2,56.3,12,8,Low,No,Yes
2025-03-26 07:04:00,Bangalore,Silk Board,12.925313,77.540399,Residential,Clear,0.0,26.0,5.1,7,Wednesday,False,False,None,298,39.4,54.2,6.3,49.5,117,60,Medium,No,Yes
2025-05-05 01:08:00,Kolkata,Park Street,22.59462,88.424461,Arterial,Clear,0.0,37.6,7.1,1,Monday,False,False,None,9,37.2,52.7,10.2,51.4,4,10,Low,No,No
2025-04-21 14:38:00,Hyderabad,Gachibowli,17.400445,78.417715,Commercial,Rain,15.8,36.3,5.0,14,Monday,False,False,None,263,45.6,47.8,6.7,34.7,127,79,High,No,Yes
2025-03-09 03:01:00,Kolkata,Garia,22.598103,88.428218,Arterial,Clear,0.0,33.1,9.5,3,Sunday,True,False,None,11,47.6,42.1,10.3,37.5,3,39,Medium,Yes,Yes
2025-01-01 21:41:00,Jaipur,Civil Lines,26.96635,75.799479,Commercial,Clear,0.0,19.0,6.2,21,Wednesday,False,False,None,185,49.1,42.4,8.5,37.9,89,52,Medium,No,No
2025-05-11 15:49:00,Kolkata,Howrah Bridge,22.558015,88.300953,Arterial,Rain,14.5,31.2,4.5,15,Sunday,True,False,None,151,31.2,60.1,8.8,10.8,69,99,Very High,Yes,Yes
2025-10-27 08:16:00,Kolkata,Alipore,22.650761,88.376324,Commercial,Cloudy,0.0,39.8,7.7,8,Monday,False,True,Morning,503,41.8,51.4,6.8,25.1,199,100,Very High,No,No
2025-03-12 21:07:00,Kolkata,Behala,22.515853,88.432038,Arterial,Clear,0.0,21.6,8.2,21,Wednesday,False,False,None,104,25.2,60.2,14.6,17.4,33,74,High,Yes,No
2025-02-02 08:14:00,Kolkata,Salt Lake,22.524873,88.389001,Residential,Clear,0.0,26.5,4.2,8,Sunday,True,True,Morning,505,44.2,48.9,6.9,13.1,195,100,Very High,Yes,No
2025-04-10 01:50:00,Jaipur,C-Scheme,26.926173,75.790139,Arterial,Cloudy,0.0,25.9,8.0,1,Thursday,False,False,None,30,35.6,51.6,12.8,50.0,11,14,Low,No,Yes
2025-02-16 17:18:00,Mumbai,Nariman Point,19.04308,72.949222,Residential,Clear,0.0,23.0,8.9,17,Sunday,True,True,Evening,399,28.2,67.4,4.4,8.6,125,100,Very High,Yes,No
2025-10-03 18:16:00,Jaipur,C-Scheme,26.940706,75.744089,Commercial,Fog,0.0,34.9,1.4,18,Friday,False,True,Evening,692,44.0,50.3,5.7,23.6,345,100,Very High,No,Yes
2025-06-30 16:34:00,Pune,Swargate,18.532194,73.805946,Highway,Cloudy,0.0,24.3,5.6,16,Monday,False,False,None,152,34.4,47.9,17.7,23.1,52,77,High,Yes,No
2025-04-13 07:47:00,Chennai,Egmore,13.089336,80.197462,Arterial,Rain,7.7,22.5,5.2,7,Sunday,True,False,None,254,43.4,45.0,11.6,13.4,115,100,Very High,Yes,Yes
2025-11-14 10:31:00,Ahmedabad,Paldi,23.005495,72.601214,Residential,Clear,0.0,38.2,9.9,10,Friday,False,True,Morning,536,41.2,53.9,4.9,18.0,214,100,Very High,No,Yes
2025-03-03 22:33:00,Bangalore,Silk Board,12.929542,77.590015,Commercial,Clear,0.0,32.8,4.1,22,Monday,False,False,None,147,32.8,56.1,11.1,42.4,60,42,Medium,No,No
2025-07-07 05:31:00,Surat,Athwa,21.179054,72.888109,Commercial,Clear,0.0,26.2,8.2,5,Monday,False,False,None,22,46.6,40.2,13.1,57.0,10,6,Low,No,Yes
2025-03-18 15:51:00,Chennai,Velachery,13.066444,80.301187,Highway,Clear,0.0,39.9,7.0,15,Tuesday,False,False,None,211,41.9,38.6,19.5,40.5,87,54,Medium,No,No
2025-05-11 15:53:00,Delhi,Saket,28.687999,77.160833,Highway,Clear,0.0,25.9,6.0,15,Sunday,True,False,None,193,28.6,56.1,15.3,41.7,91,50,Medium,No,No
2025-11-29 17:11:00,Surat,Pal,21.192693,72.899671,Residential,Clear,0.0,28.7,8.0,17,Saturday,True,True,Evening,528,53.7,41.5,4.8,27.8,250,100,Very High,No,No
2025-11-10 18:25:00,Kolkata,Alipore,22.612263,88.36725,Highway,Clear,0.0,24.9,6.1,18,Monday,False,True,Evening,449,48.4,23.3,28.3,24.2,219,100,Very High,No,No
2025-03-27 05:54:00,Ahmedabad,Thaltej,23.030249,72.495618,Highway,Clear,0.0,23.5,5.4,5,Thursday,False,False,None,34,26.9,56.5,16.5,67.5,16,0,Low,No,Yes
2025-02-12 03:16:00,Kolkata,Rajarhat,22.497171,88.390068,Arterial,Clear,0.0,26.6,9.6,3,Wednesday,False,False,None,12,28.9,59.8,11.3,56.2,5,5,Low,No,No
2025-09-01 14:55:00,Pune,Deccan,18.495947,73.863047,Residential,Clear,0.0,38.9,4.8,14,Monday,False,False,None,188,44.2,50.7,5.1,30.3,68,61,Medium,No,No
2025-06-07 11:26:00,Mumbai,Marine Drive,19.147513,72.874031,Residential,Clear,0.0,29.5,4.1,11,Saturday,True,False,None,244,25.2,69.9,4.8,50.4,118,50,Medium,No,No
2025-08-09 09:38:00,Delhi,Noida Link Road,28.633952,77.211658,Arterial,Rain,22.3,22.1,7.3,9,Saturday,True,True,Morning,702,31.6,55.1,13.3,12.5,221,100,Very High,No,Yes
2025-12-22 21:17:00,Surat,Citylight,21.120246,72.754203,Residential,Cloudy,0.0,23.9,7.2,21,Monday,False,False,None,120,33.2,61.1,5.7,26.7,50,68,High,Yes,Yes
2025-01-12 05:06:00,Delhi,Nehru Place,28.593324,77.24051,Residential,Clear,0.0,34.0,8.3,5,Sunday,True,False,None,15,48.6,46.9,4.5,52.3,5,10,Low,No,Yes
2025-02-11 04:03:00,Delhi,Lajpat Nagar,28.693026,77.160869,Residential,Rain,6.4,28.3,4.4,4,Tuesday,False,False,None,15,54.2,41.4,4.3,49.3,5,23,Low,No,Yes
2025-12-07 06:30:00,Mumbai,Borivali,19.030846,72.815769,Commercial,Cloudy,0.0,25.1,5.9,6,Sunday,True,False,None,263,51.6,41.4,7.0,46.8,124,56,Medium,No,Yes
2025-01-08 05:50:00,Kolkata,New Town,22.507224,88.382883,Residential,Cloudy,0.0,23.3,6.4,5,Wednesday,False,False,None,6,27.7,68.1,4.2,64.5,1,0,Low,No,No
2025-07-02 20:09:00,Delhi,Connaught Place,28.574011,77.135318,Highway,Clear,0.0,39.6,5.4,20,Wednesday,False,False,None,215,36.3,48.3,15.3,47.7,95,48,Medium,No,No
2025-05-31 17:44:00,Ahmedabad,Naroda,23.015153,72.615547,Commercial,Clear,0.0,25.6,5.1,17,Saturday,True,True,Evening,654,49.6,40.9,9.5,15.5,267,100,Very High,No,Yes
2025-04-05 00:39:00,Jaipur,Ajmer Road,26.897969,75.758824,Residential,Rain,17.1,33.9,5.4,0,Saturday,True,False,None,28,29.6,63.8,6.6,49.3,9,25,Low,No,Yes
2025-12-04 02:02:00,Mumbai,Borivali,19.054617,72.894653,Arterial,Clear,0.0,20.4,4.2,2,Thursday,False,False,None,11,46.0,43.7,10.3,52.5,3,9,Low,No,No
2025-04-17 20:31:00,Mumbai,Bandra,19.080643,72.915188,Highway,Clear,0.0,25.9,7.8,20,Thursday,False,False,None,240,26.7,46.3,26.9,53.1,101,46,Medium,No,No
2025-04-21 16:06:00,Hyderabad,Gachibowli,17.412919,78.519108,Highway,Cloudy,0.0,22.2,7.2,16,Monday,False,False,None,241,48.0,25.8,26.2,44.7,100,55,Medium,No,Yes
2025-02-23 05:50:00,Kolkata,Tollygunge,22.627777,88.349875,Arterial,Clear,0.0,32.5,7.0,5,Sunday,True,False,None,22,41.5,44.5,14.0,75.0,10,0,Low,No,No
2025-06-15 19:15:00,Kolkata,EM Bypass,22.495208,88.305514,Arterial,Clear,0.0,34.4,7.3,19,Sunday,True,True,Evening,484,26.0,69.0,5.0,29.2,172,100,Very High,No,No
